date,locality,state,location,title,size_text,size_low,size_high,organizations,participants,claims,valence,event_type,police_measures,participant_measures,police_injuries,participant_injuries,arrests,property_damage,police_deaths,participant_deaths,macroevent,notes,coder,source1,source2,source3,source4,source5,source6,source7,source8,source9,source10,source11,source12,source13,source14,source15,source16,source17,source18,source19,source20,source21,source22,source23,source24,source25,source26,source27,source28,source29,source30
2021-06-19,Jackson,MS,"Owens Health and Wellness Center, Tougaloo College",Freedom Ride for Voting Rights,count video,80,120,Black Voters Matter; Working Families Party; Transformative Justice Coalition; Jackson NAACP; ACLU of Mississippi; Southern Echo,elected officials,"for voting rights, for D.C. statehood, for building Black voting power",1,rally,,,,,,,,,,,,https://blackvotersmatterfund.org/news/black-voters-matters-announces-juneteenth-launch-national-partnerships-for-upcoming-freedom-ride-for-voting-rights/,https://www.wjtv.com/news/local-news/black-voters-matter-to-host-community-rally-in-jackson/,https://twitter.com/BlackVotersMtr/status/1406286399444291592,https://twitter.com/RachelMelendes/status/1406296832628645898,https://www.clarionledger.com/story/news/local/2021/06/19/freedom-ride-makes-stop-jackson-raises-awareness-voting-rights/7728621002/,https://www.jacksonfreepress.com/news/2021/jun/21/state-senator-slams-voter-suppression-efforts-blac/,https://www.mississippifreepress.org/13173/blackest-bus-in-america-new-generation-of-freedom-riders-start-journey-in-jackson-miss/,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,Lander,WY,Lander City Park,Wind River Pride Festival,,,,Wind River Pride,,for LGBTQ+ pride,1,rally,,festival,,,,,,,,8th annual,,https://county10.com/large-turnout-for-the-8th-annual-wind-river-pride-fest-saturday/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,Leonia,NJ,Broad Ave & Lakeview Ave,Leonia's Juneteenth Unity Walk,,,,Mayor's Advisory Committee on Racial Equity,,for racial justice and unity,1,march,,,,,,,,,,,,https://twitter.com/weekendernj/status/1403309800314785795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,Los Angeles,CA,5080 Obama Blvd,Juneteenth A Celebration of Black Freedom,,,,Black Lives Matter LA; Sista Skate; BLD PWR ,,"in celebration of Juneteenth, for Black freedom",1,rally; march; caravan,,,,,,,,,,,,https://www.instagram.com/p/CQHaJFEg5Nz/,https://twitter.com/BLMLA/status/1406246963926896644,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,Los Angeles,CA,Woodley Park,Juneteenth Community Rally,,,,Zawadi Cultural Collective,,"in celebration of Juneteenth, for Black liberation",1,rally,,,,,,,,,,,,https://www.facebook.com/events/182361770417263/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,Los Angeles,CA,,,,,,Meet Kevin Paffrath for Governor of CA,,"for recalling Governor Newsom, for Kevin Paffrath for governor",1,rally,,,,,,,,,,,,https://www.sfchronicle.com/local/article/Kevin-Paffrath-is-big-on-YouTube-and-he-wants-16244288.php,https://www.eventbrite.com/e/free-meet-kevin-for-governor-campaign-rally-tickets-158608457165,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,Los Angeles,CA,,,,,,,,"against police brutality, google LASD gangs",1,banner drop,,,,,,,,,,,,https://twitter.com/VPS_Reports/status/1406506040473001987,https://twitter.com/VPS_Reports/status/1406518005098442755,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,Meridian,ID,Julius M. Kleiner Memorial Park,,hundreds,200,200,People's Rights Idaho,,"for Ammon Bundy for governor of Idaho, for freedom, against corruption",2,rally,,,,,,,,,,Feat. Ammon Bundy,,https://twitter.com/dburghart/status/1399771986868330498,https://www.ktvb.com/article/news/politics/ammon-governor-announcement/277-dc09432b-4761-4c2f-882b-187761d9c585,https://idahonews.com/news/local/ammon-bundy-announces-run-for-idaho-governor,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,Minneapolis,MN,Lake St & Girard Ave,,,,,,,"against police brutality, against racism, for justice for Winston Smith and Deona Marie Erickson",1,vigil; occupation,,,,,,,,,,,,https://twitter.com/nowah/status/1406476059353174019,https://twitter.com/Nushuhhh/status/1406489154423304200,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,Minneapolis,MN,Phelps Field Park,Juneteenth: 'Til We're All Free,,,,,,"in commemoration of Juneteenth, for Black freedom, for Black community safety",1,rally,,,,,,,,,,,,https://www.instagram.com/p/CQSQMtxjNyu/?utm_source=ig_web_copy_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,New Castle,PA,"101 Clearview Circle, Butler, PA; 1928 E Washington St",Patriotic Freedom Ride and Rally,,,,Butler and Lawrence County Patriot Group,,"for patriotism, for freedom, in support of the military and veterans, in support of law enforcement and first responders",2,caravan; rally,,,,,,,,,,,,https://www.facebook.com/events/510973020290371/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,New York,NY,"546 Gulf Ave, Staten Island",Juneteenth Freedom Day,,,,Amazon Labor Union,,"in solidarity with Amazon Labor Union, for collective bargaining rights",1,rally,,,,,,,,,,,,https://twitter.com/Shut_downAmazon/status/1403751706643644420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,New York,NY,"Adam Clayton Powell Jr. State Office Building, Harlem, Manhattan; Seneca Village, Central Park",2nd Annual Juneteenth March on Seneca,count video,15,25,Neo Revolutionaries,,"in commemoration of Juneteenth, in remembrance of lives taken unjustly, against police violence, against racism, for preservation of African-American history",1,march,,,,,,,,,,,,https://twitter.com/TheIndypendent/status/1406297536298688514,https://www.instagram.com/p/CQTOLu5pQUS/,https://www.instagram.com/p/CQQspshJ9Vv/,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,New York,NY,Brooklyn Bridge Park,"Break the Chains, Justice Is Love",,,,,,"in celebration of Juneteenth, for Black liberation",1,march,,,,,,,,,,,,https://www.instagram.com/p/CQPhCUonXEz/?utm_source=ig_web_copy_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,New York,NY,Brooklyn Library,Juneteenth Rally,,,,,,"in celebration of Juneteenth, for Black liberation",1,rally,,,,,,,,,,,,https://www.instagram.com/p/CQPhCUonXEz/?utm_source=ig_web_copy_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,New York,NY,"Brooklyn Museum; Prospect Park, Brooklyn",Joyteenth: A Celebration of Freedom,hundreds,200,200,Freedom March NYC; Afropunk; Justice League NYC; HeadCount,,"in celebration of Juneteenth, for Black liberation",1,march,escorted,,,,,,,,,,,https://www.instagram.com/p/CQPhCUonXEz/?utm_source=ig_web_copy_link,https://twitter.com/protest_nyc/status/1406345776494788614,https://twitter.com/protest_nyc/status/1406355010590494720,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,New York,NY,"Carl Schurz Park, Manhattan",UES4BLM: An Action for Kids,,,,UES4BLM,,"against racism, Black Lives Matter",1,rally,,,,,,,,,,For kids,,https://www.instagram.com/p/CQI8Z5YDWuy/,https://www.instagram.com/p/CQUoN3gDuyU/?utm_source=ig_web_copy_link,https://www.instagram.com/p/CQUoGj0j7ID/?utm_source=ig_web_copy_link,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,New York,NY,"Carl Schurz Park, Manhattan",,,,,Upper East Side for Black Lives Matter,,"in celebration of Juneteenth, against racism, against police violence",1,vigil; march,,,,,,,,,,,,https://www.instagram.com/p/CQTzMrXjEhb/?utm_source=ig_web_copy_link,https://www.instagram.com/tv/CQUpoAEj10P/?utm_source=ig_web_copy_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,New York,NY,"Foley Square, Manhattan",Joy of 1866 March and Celebration,,,,UNITE NY,,"in celebration of Juneteenth, for Black freedom",1,march,,,,,,,,,,,,https://www.instagram.com/p/CQSCjrMHKpm/?utm_source=ig_web_copy_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,New York,NY,"Frederick Douglass Square, Brooklyn",Palestine Contingent on Juneteenth,,,,December 12th Movement; Sistas' Place; Within Our Lifetime; Al-Awda; Samidoun; Struggle-La Lucha,,"for liberation of Palestine, for Black liberation",1,rally,,,,,,,,,,,,https://www.instagram.com/p/CQPhCUonXEz/?utm_source=ig_web_copy_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,New York,NY,"McCarren Park, Brooklyn",,,,,,,"against racism, against police violence",1,vigil,,,,,,,,,,,,https://www.instagram.com/p/CQ-EAouHJCf/?utm_source=ig_web_copy_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,New York,NY,"Union Square, Manhattan",,count pic,50,80,,,"against Jair Bolsanaro, against genocide, for democracy in Brazil",0,rally,,,,,,,,,,,,https://twitter.com/macc_nyc/status/1406355706605883402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,New York,NY,"United Metro Energy Corp., 500 Kingsland Ave, Brooklyn",,,,,Teamsters Local 553,,for higher pay and better health benefits for United Metro Energy workers,0,strike; picket,,,,,,,,,,,,https://inthesetimes.com/article/united-metro-energy-labor-politics-unions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,Newark,NJ,Lincoln Memorial; Newark City Hall,Reparations For African-Americans March & Rally,,,,New Jersey Institute For Social Justice; People’s Organization For Progress; Salvation and Social Justice; New Jersey Black Issues Convention; The Inclusion Project-Rutgers University Newark; Black Lives Matter - Paterson; New Jersey Legislative Black Caucus; NAACP NJ State Conference; Association of Black Women Lawyers of New Jersey; New Jersey Policy Perspective; ACLU of New Jersey; NAACP Newark; Fair Share Housing Center; United Black Agenda; City of Newark; New Jersey Working Families; Rutgers University Newark; Garden State Bar Association; and Our Revolution - New Jersey; YWCA Northern NJ; NJ Peace Action; NJ Industrial Union Council,,"for payment of reparations to Black Americans, in commemoration of Juneteenth",1,rally; march,,,,,,,,,,,,https://twitter.com/MaketheRoadNJ/status/1405525683799953411,https://www.weekendernj.com/post/reparations-march-rally-on-juneteenth-in-newark,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,Newton,MA,Hyde Playground,,,,,Historic Newton,,"in commemoration of Juneteenth, for freedom, against racism",1,rally,,,,,,,,,,,,https://www.bostonglobe.com/2021/06/30/metro/we-gather-remember-sound-freedom-newton-marks-juneteenth/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,Overland Park,KS,Thompson Park,2nd Annual Advocacy and Awareness Peace March,,,,Advocacy and Awareness Group: Johnson County,,"for peace, for social justice",0,rally,,,,,,,,,,,,https://www.facebook.com/events/1626425010901356/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,Philadelphia,PA,Malcolm X Park,,hundreds,200,200,Pennsylvania Juneteenth Initiative,,"in celebration of Juneteenth, for Black liberation",1,rally; march,blocked roads for marchers,marched in street,,,,,,,,,,https://6abc.com/juneteenth-local-march-rally-national-holiday/10810528/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,Pittsburgh,PA,Grandview Overlook; Smithfield Street Bridge; Pointe State Park,Gone But Never Forgotten,about 75,75,75,Pittsburgh I Can't Breathe; Antwon Rose II Foundation; United Neighborhood Defense Movement-Pittsburgh,,"in remembrance of Antwon Rose II, against police brutality, against racism",1,rally; march,,,,,,,,,,,,https://twitter.com/PghProtests/status/1405192715302748172,https://twitter.com/ThompsonFoto12/status/1406318710202277891,https://twitter.com/PghAutonomy/status/1406319168853577731,https://twitter.com/ThompsonFoto12/status/1406359615420485636,https://twitter.com/UNDMPGH/status/1406598311323316227,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,Pittsfield,MA,Park Square,Juneteenth Rally,over 100,100,100,NAACP Berkshire County; Women of Color Giving Circle,,"in celebration of Juneteenth, for Black liberation, for racial justice",1,rally,,,,,,,,,,,,https://www.facebook.com/events/314351586905548/,https://www.berkshireeagle.com/news/local/jubilation-reflection-mark-juneteenth-rally-in-pittsfield/article_0992d1be-d13d-11eb-b5aa-77e15dd60bcc.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,Punta Gorda,FL,W Retta Esplanade & Route 41,,,,,,,"against President Biden, against city ordinance banning signs and flags with indecent language, against censorship, for free speech",2,protest,,,,,,,,,,,,https://www.yoursun.com/charlotte/few-turn-out-at-second-sign-code-protest/article_3f44619c-d12e-11eb-89b5-63bd73ce422d.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,Redmond,WA,Redmond Downtown Park,Eastside Honoring Juneteenth,,,,Eastside for All; Eastside Embrace,,"in celebration of Juneteenth, for Black liberation",1,rally,,,,,,,,,,,,https://www.instagram.com/p/CQMHsCNMU8e/?utm_source=ig_web_copy_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,Redwood City,CA,Courthouse Square,Rally and March for Black Lives,,,,SMC Law Enforcement Accountability Coalition; Coalition Z; Raging Grannies Action League; Reach Coalition; SURJ San Mateo; Peninsula Young Democrats,,"Black Lives Matter, against police brutality, for police accountability",1,rally; march,,,,,,,,,,,,https://www.actiontogetherbayarea.org/calendar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,Richmond,VA,Marcus-David Peters Circle,Juneteenth Protest,,,,Black Lives Matter Richmond,,"in celebration of Juneteenth, for Black liberation, against police brutality, for police accountability",1,rally; march,,,,,,,,,,,,https://www.instagram.com/p/CQEe5rIFulz/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,Rockford,IL,Rockford City Hall,,,,,May 30th Alliance,,"against racism, against police violence",1,demonstration,,encamped outside city hall,,,,,,,,,,https://twitter.com/M30Alliance/status/1370029296509652993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,Saint Louis,MO,Old Courthouse; Gateway Arch National Park,2nd Annual Juneteenth Commemoration: On Their Shoulders,more than 50,50,50,Visual Movement,,"in celebration of Juneteenth, for Black liberation",1,,,,,,,,,,,,,https://www.stltoday.com/news/multimedia/celebrating-juneteenth-with-a-march-and-flower-release-into-the-mississippi-river/collection_7786e163-b42d-523b-bbb6-ce37fe22133b.html#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,San Francisco,CA,Yerba Buena Tunnel,,,,,,,abolish police,1,banner drop,,,,,,,,,,,,https://twitter.com/crimethinc/status/1406327537643540483,https://www.indybay.org/newsitems/2021/06/19/18843315.php,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,San Juan,PR,Avenida Luis Munoz Rivera,,count pic,10,15,Asociacion ProVida,,against abortion,2,demonstration,,,,,,,,,20210619-sanjuan-abortion,,,https://twitter.com/adelmarie51/status/1406268235461234688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,San Juan,PR,Avenida Luis Munoz Rivera,,count video,25,35,,,"for access to safe and legal abortion, my body my choice, for women's rights",1,counter-protest,,,,,,,,,20210619-sanjuan-abortion,,,https://twitter.com/adelmarie51/status/1406268235461234688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,Seattle,WA,23rd & Madison; Jimi Hendrix Park,Juneteenth Freedom March & People's Assembly,thousands,2000,2000,King County Equity Now; Africatown Community Land Trust,,"in celebration of Juneteenth, for Black resilience and brilliance",1,march; rally,,,,,,,,,,,,https://www.instagram.com/p/CPtFq-ss6Q0/,https://www.instagram.com/p/CPv-HnbMWNo/,https://www.king5.com/article/news/local/juneteenth-march-brings-thousands-to-seattles-central-district/281-ba57f8f9-1ace-48ee-8b14-67ca91b88153,https://www.instagram.com/tv/CQVDqawIFtK/?utm_source=ig_web_copy_link,https://www.instagram.com/tv/CQUXMo6ItZk/?utm_source=ig_web_copy_link,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,Seattle,WA,3100 S Alaska St,Juneteenth Food Equity Celebration,,,,Cherish; World Changers; Food Not Bombs; Queens Project,,"in celebration of Juneteenth, for food equity",1,rally,,,,,,,,,,,,https://www.instagram.com/p/CQMHsCNMU8e/?utm_source=ig_web_copy_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,Seattle,WA,930 Tacoma Ave,Charleena Lyles Annual Celebration Peaceful Protest,,,,,,"in remembrance of Charleena Lyles, against police violence, against racism",1,protest,,,,,,,,,,,,https://www.instagram.com/p/CQMHsCNMU8e/?utm_source=ig_web_copy_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,Seattle,WA,"ILWU Local 19 Dispatch Hall, 3440 E Marginal Way; Terminal 46, Alaskan Way & S Atlantic St",Juneteenth!,,,,Committee to Stop Police Terror and End Systemic Racism,,"in celebration of Juneteenth, for Black liberation",1,car rally; caravan,,,,,,,,,,,,https://www.instagram.com/p/CQTcXSKsSxW/?utm_source=ig_web_copy_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,Seattle,WA,MLK Memorial Park,No Healing No Peace: A Juneteenth Walking Meditation for Black Liberation,,,,Nile's Edge; 4 Culture,,"in celebration of Juneteenth, for Black liberation",1,walk,,,,,,,,,,,,https://www.instagram.com/p/CQMHsCNMU8e/?utm_source=ig_web_copy_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,Sequim,WA,Washington St & Sequim Ave,Juneteenth Protest Against Racism and Hate,about 140; as many as 150,140,150,Sequim Protests Against Racism Etc.; Party for Socialism and Liberation-Olympic Peninsula,,"against racist harassment and violence, shut down racism and white supremacy, boycott Blondie's Plate",1,rally,,,,,,,,,,,,https://www.peninsuladailynews.com/news/alleged-racial-incident-draws-140-to-rally/,https://www.liberationnews.org/juneteenth-protest-in-sequim-washington-rebukes-racist-restaurant/,https://www.sequimgazette.com/news/juneteenth-alleged-hate-crime-bring-140-to-downtown-sequim-protest/,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,Sherman Oaks,CA,"Sherman Oaks Galleria, Sepulveda Blvd and Ventura Blvd",,count video,15,20,The Valley of Change,,"Black Lives Matter, against police brutality",1,demonstration,,,,,,,,,,,,https://twitter.com/ACatWithNews/status/1423588411227611136,https://www.instagram.com/p/CQUaDGJp8_4/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,Teaneck,NJ,Larch Ave & North St; Enslaved African Burial Grounds; Rodda Center,Teaneck Celebrates Juneteenth,,,,,,"in celebration of Juneteenth, for Black liberation",1,rally; march,,,,,,,,,,,,https://twitter.com/weekendernj/status/1404849348769353733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,Warrenton,VA,Courthouse Square,Black Lives Matter Vigil for Action,,,,League of Women Voters of Prince William and Fauquier; NAACP-Fauquier County Branch; Afro-American Historical Association of Fauquier County; Piedmont Race Amity Project; Virginia Interfaith Center for Public Policy; Coming to the Table - Northern Shenandoah Valley,,"against systemic racism, Black Lives Matter",1,vigil,,,,,,,,,,,,https://www.fauquier.com/opinion/letter-vigil-organizers-feel-there-is-more-work-to-be-done/article_1e8c6ea6-e40f-11eb-bd81-cba43e95065e.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,Washington,DC,Black Lives Matter Plaza; Scott Circle; U St NW,Million Moe March,hundreds,200,200,Long Live GoGo,,"in celebration of Juneteenth, for Black liberation, for voting rights, for the For the People Act, Black Lives Matter, for Black joy",1,rally; march,,marched in street; occupied tunnel,,,,,,,,,,https://www.instagram.com/p/CP5_5sRhALz/,https://twitter.com/ShutDown_DC/status/1406333317868367880,https://twitter.com/FordFischer/status/1406322700046409728,https://twitter.com/ShutDown_DC/status/1406334576411254786,https://twitter.com/ShutDown_DC/status/1406334576411254786,https://twitter.com/aletweetsnews/status/1406355736523907081,https://twitter.com/ChuckModi1/status/1406387312196521987,https://www.instagram.com/p/CQU5gPuh0GT/?utm_source=ig_web_copy_link,https://twitter.com/ChuckModi1/status/1406668855674605574,https://wtop.com/gallery/dc/people-dance-march-in-dc-for-juneteenth-celebrations/,,,,,,,,,,,,,,,,,,,,
